time,pressure_level,mean_30min,var_30min,max_30min,min_30min,mean_1d,var_1d,max_1d,min_1d,mean_2d,var_2d,max_2d,min_2d,mean_3d,var_3d,max_3d,min_3d,mean_7d,var_7d,max_7d,min_7d
2022-05-09 23:04:48,748.05,748.188,0.006620000000203563,748.25,748.05,748.0895238095238,0.019784761904748593,748.25,747.82,748.0895238095238,0.019784761904748593,748.25,747.82,748.0895238095238,0.019784761904748593,748.25,747.82,748.0895238095238,0.019784761904748593,748.25,747.82
2022-05-09 23:07:18,748.02,748.146,0.011030000000155252,748.25,748.02,748.0863636363637,0.019062337662326005,748.25,747.82,748.0863636363637,0.019062337662326005,748.25,747.82,748.0863636363637,0.019062337662326005,748.25,747.82,748.0863636363637,0.019062337662326005,748.25,747.82
2022-05-09 23:12:18,748.08,748.126,0.011330000000130264,748.25,748.02,748.0860869565217,0.018197628458486947,748.25,747.82,748.0860869565217,0.018197628458486947,748.25,747.82,748.0860869565217,0.018197628458486947,748.25,747.82,748.0860869565217,0.018197628458486947,748.25,747.82
2022-05-09 23:17:18,747.98,748.1016666666668,0.012616666666745605,748.25,747.98,748.0816666666666,0.017875362318831033,748.25,747.82,748.0816666666666,0.017875362318831033,748.25,747.82,748.0816666666666,0.017875362318831033,748.25,747.82,748.0816666666666,0.017875362318831033,748.25,747.82
2022-05-09 23:24:48,747.92,748.01,0.003899999999976048,748.08,747.92,748.0752,0.018175999999993114,748.25,747.82,748.0752,0.018175999999993114,748.25,747.82,748.0752,0.018175999999993114,748.25,747.82,748.0752,0.018175999999993114,748.25,747.82
2022-05-09 23:29:48,747.85,747.9833333333332,0.007386666666616704,748.08,747.85,748.0665384615385,0.019399538461533503,748.25,747.82,748.0665384615385,0.019399538461533503,748.25,747.82,748.0665384615385,0.019399538461533503,748.25,747.82,748.0665384615385,0.019399538461533503,748.25,747.82
2022-05-09 23:37:18,747.82,747.9300000000001,0.010899999999865,748.08,747.82,748.0574074074074,0.020904558404554532,748.25,747.82,748.0574074074074,0.020904558404554532,748.25,747.82,748.0574074074074,0.020904558404554532,748.25,747.82,748.0574074074074,0.020904558404554532,748.25,747.82
2022-05-09 23:42:18,747.75,747.864,0.007929999999776484,747.98,747.75,748.0464285714286,0.023505291005289457,748.25,747.75,748.0464285714286,0.023505291005289457,748.25,747.75,748.0464285714286,0.023505291005289457,748.25,747.75,748.0464285714286,0.023505291005289457,748.25,747.75
2022-05-09 23:44:48,747.64,747.8266666666667,0.014706666666450572,747.98,747.64,748.0324137931034,0.028361822660101517,748.25,747.64,748.0324137931034,0.028361822660101517,748.25,747.64,748.0324137931034,0.028361822660101517,748.25,747.64,748.0324137931034,0.028361822660101517,748.25,747.64
2022-05-09 23:49:48,747.64,747.77,0.013119999999724158,747.92,747.64,748.0193333333334,0.03251678160920337,748.25,747.64,748.0193333333334,0.03251678160920337,748.25,747.64,748.0193333333334,0.03251678160920337,748.25,747.64,748.0193333333334,0.03251678160920337,748.25,747.64
2022-05-09 23:54:48,747.55,747.7083333333334,0.013736666666325014,747.85,747.55,748.0041935483871,0.03853849462367134,748.25,747.55,748.0041935483871,0.03853849462367134,748.25,747.55,748.0041935483871,0.03853849462367134,748.25,747.55,748.0041935483871,0.03853849462367134,748.25,747.55
2022-05-10 00:02:18,747.59,747.665,0.010269999999602202,747.82,747.55,747.99125,0.04265645161292374,748.25,747.55,747.99125,0.04265645161292374,748.25,747.55,747.99125,0.04265645161292374,748.25,747.55,747.99125,0.04265645161292374,748.25,747.55
2022-05-10 00:04:48,747.64,747.6614285714286,0.00864761904728407,747.82,747.55,747.9806060606061,0.04506212121214687,748.25,747.55,747.9806060606061,0.04506212121214687,748.25,747.55,747.9806060606061,0.04506212121214687,748.25,747.55,747.9806060606061,0.04506212121214687,748.25,747.55
2022-05-10 00:09:48,747.69,747.6428571428571,0.004190476190120547,747.75,747.55,747.9720588235294,0.04618048128345072,748.25,747.55,747.9720588235294,0.04618048128345072,748.25,747.55,747.9720588235294,0.04618048128345072,748.25,747.55,747.9720588235294,0.04618048128345072,748.25,747.55
2022-05-10 00:19:48,747.65,747.624,0.0029799999994415518,747.69,747.55,747.9628571428572,0.04778571428574679,748.25,747.55,747.9628571428572,0.04778571428574679,748.25,747.55,747.9628571428572,0.04778571428574679,748.25,747.55,747.9628571428572,0.04778571428574679,748.25,747.55
2022-05-10 00:27:18,747.54,747.6220000000001,0.0033699999994399044,747.69,747.54,747.9511111111111,0.05138730158733973,748.25,747.54,747.9511111111111,0.05138730158733973,748.25,747.54,747.9511111111111,0.05138730158733973,748.25,747.54,747.9511111111111,0.05138730158733973,748.25,747.54
